project_id,company_name,company_tier,year,quarter,country,state,city,location_region,client_name,client_industry,sector,subsector,project_type,delivery_method,project_status,award_date,start_date,end_date,duration_months,contract_value_total,recognized_revenue_year,backlog_begin,backlog_end,total_cost,labor_cost_total,material_cost_total,equipment_cost_total,subcontractor_cost_total,overhead_cost_total,sgna_cost,contingency_cost,headcount_total,headcount_field,headcount_office,avg_hourly_rate_field,avg_hourly_rate_office,labor_hours_total,gross_margin,gross_margin_pct,ebitda,ebitda_margin_pct,operating_income,operating_margin_pct,num_competitors_bid,joint_venture_flag,company_share_in_jv_pct,currency
P0675,MIDWEST INDUSTRIAL SVCS,tier_2,2022,2,USA,VA,Ashburn,South,Midwest Manufacturing Co.,Private,Data Centers,Colocation,Maintenance,Design-Build,Awarded,2022-12-07,2023-01-06,2024-06-29,18,9238402,4056054.66,3183097.57,5182347.34,8746815.75,3446504.82,2813806.86,702608.52,1090715.42,368579.92,247753.97,76846.25,55,46,9,46.74,43.41,73737,491586.25,0.0532,243832.27,0.0264,190772.56,0.0206,6,1,0.57,USD
P0676,ABM Technical Solutions,tier_1,2016,3,USA,GA,Atlanta,South,Texas DOT,Public,Data Centers,Hyperscale,Maintenance,Lump Sum,In Progress,2016-07-02,2016-09-12,2018-12-01,27,42912897,12049365.12,24752902.36,30863531.88,41315862.43,15858296.84,13098617.84,1760954.85,6718476.1,2454400.13,1107492.81,317623.86,35,23,12,40.4,41.62,392532,1597034.57,0.0372,489541.76,0.0114,-123670.72,-0.0029,6,1,0.44,USD
P0677,"Quanta Services, Inc.",tier_1,2024,3,USA,TX,Dallas,South,NYC Health + Hospitals,Private,Commercial,Office,New Build,Cost-Plus,In Progress,2024-02-15,2024-05-23,2025-10-15,17,27318608,8518638.21,11388688.01,18799969.79,25298873.89,8096117.89,10506799.35,2034820.69,2369335.62,954902.19,1183159.32,153738.82,37,25,12,31.58,50.89,256368,2019734.11,0.0739,836574.79,0.0306,645108.31,0.0236,7,1,0.48,USD
P0678,Midwest Industrial Services.,tier_2,2019,1,Canada,ON,Toronto,Canada,Microsoft Data Center,Private,Industrial,Process,Design-Build,Lump Sum,Completed,2019-12-04,2020-02-26,2022-07-15,29,45390489,45390489.0,0.0,0.0,45439286.38,13926750.3,17804687.52,2685281.89,4233265.18,3558319.15,2164838.02,1066144.3,24,15,9,52.24,69.32,266591,-48797.38,-0.0011,-2213635.4,-0.0488,-2494138.85,-0.0549,4,0,1.0,USD
P0679,Jacobs Mission Critical.,tier_1,2017,3,USA,CA,San Jose,West,Chicago - Water,Public,Infrastructure,Transportation,Expansion,Lump Sum,Completed,2017-11-03,2017-12-18,2020-04-06,28,13795735,13795735.0,0.0,0.0,13901395.88,3661093.84,5309512.56,903088.1,2370288.67,985316.82,547341.01,124754.88,78,60,18,42.92,60.16,85300,-105660.88,-0.0077,-653001.89,-0.0473,-851103.23,-0.0617,3,1,0.62,USD
P0680,emcor group,tier_1,2023,2,USA,CA,San Jose,West,NYC Health + Hospitals,Private,Healthcare,Hospitals,Expansion,Design-Build,In Progress,2023-09-20,2023-10-21,2024-08-16,10,40000187,20926763.5,16437102.48,19073423.5,41748847.59,12038843.57,15013298.78,3146471.69,6965239.13,1695091.33,2206251.45,683651.65,9,5,4,34.8,57.68,345943,-1748660.59,-0.0437,-3954912.04,-0.0989,-4234211.94,-0.1059,5,0,1.0,USD
P0681,Pacific-Tech Contractors,tier_2,2016,1,USA,IL,Chicago,Midwest,Duke Energy,Private,Healthcare,Hospitals,Expansion,EPC,In Progress,2016-11-30,2017-02-19,2019-03-11,25,13795821,9994202.28,3015880.99,3801618.72,12434991.31,3317539.29,5100220.44,648168.09,2129338.05,834524.63,309698.5,95502.3,19,12,7,32.98,51.97,100592,1360829.69,0.0986,1051131.19,0.0762,899076.73,0.0652,5,0,1.0,USD
P0682,Midwest Industrial Services.,tier_2,2024,2,Canada,ON,Toronto,Canada,Commercial REIT Client,Private,Commercial,Office,Design-Build,Design-Build,In Progress,2024-12-04,2025-01-04,2026-11-25,23,2834133,1661323.55,712767.18,1172809.45,2194266.52,576727.08,940115.64,94688.44,355755.87,102241.57,72268.15,52469.78,26,21,5,38.44,54.68,15003,639866.48,0.2258,567598.33,0.2003,554600.1,0.1957,2,1,0.95,USD
P0683,Fluor services,tier_1,2020,3,USA,NY,New York,Northeast,Meta Platforms,Private,Healthcare,Hospitals,Design-Build,Design-Build,In Progress,2020-09-12,2020-11-12,2021-10-08,11,35904582,9875884.46,19973356.4,26028697.54,32459974.43,11584110.52,8032952.01,1455581.63,6410413.11,2701008.12,1802954.66,472954.38,123,80,43,36.23,45.27,319738,3444607.57,0.0959,1641652.91,0.0457,1454003.1,0.0405,2,1,0.87,USD
P0684,AECOM Building Services.,tier_1,2021,3,Canada,ON,Toronto,Canada,U.S. G.S.A.,Public,Infrastructure,Water/Wastewater,Maintenance,Cost-Plus,Completed,2021-11-28,2022-02-03,2023-11-25,22,25328459,25328459.0,0.0,0.0,20987539.06,5419678.24,6495386.06,1830450.14,4025796.77,1242186.24,1502265.43,471776.18,51,42,9,51.34,52.07,105564,4340919.94,0.1714,2838654.51,0.1121,2686166.97,0.1061,6,0,1.0,USD
P0685,TD Industries,tier_1,2016,4,Canada,ON,Toronto,Canada,Texas DOT,Public,Infrastructure,Transportation,New Build,Lump Sum,Completed,2016-01-06,2016-01-31,2017-08-23,19,57976998,57976998.0,0.0,0.0,51859854.08,17269706.41,21993257.3,1322932.88,4183462.88,2655107.54,3252614.32,1182772.76,69,52,17,40.07,55.61,430988,6117143.92,0.1055,2864529.6,0.0494,2602098.52,0.0449,3,1,0.67,USD
P0686,Comfort systems usa,tier_1,2017,4,USA,NY,New York,Northeast,City of Chicago - Water,Public,Healthcare,Clinics,Expansion,Design-Build,In Progress,2017-05-13,2017-07-27,2019-05-18,22,21919790,12519783.96,6782014.64,9400006.04,16590334.84,4704086.98,6542217.17,825737.86,1517470.71,1356106.38,1212499.22,432216.53,71,56,15,40.54,48.59,116035,5329455.16,0.2431,4116955.94,0.1878,3879178.74,0.177,3,0,1.0,USD
P0687,"Coastal Energy Systems, Ltd.",tier_2,2022,3,USA,NY,New York,Northeast,Dominion Energy,Private,Healthcare,Labs,Design-Build,Design-Build,In Progress,2022-01-23,2022-03-24,2022-06-22,3,29361007,17468835.82,7549358.76,11892171.18,27746435.1,9313043.08,11049764.19,913506.15,3351920.88,961964.71,1697622.84,458613.26,70,50,20,31.3,64.96,297541,1614571.9,0.055,-83050.94,-0.0028,-474815.51,-0.0162,5,1,0.51,USD
P0688,"Comfort Systems USA, Inc.",tier_1,2023,2,USA,TX,Dallas,South,Commercial REIT Client,Private,Data Centers,Enterprise,New Build,EPC,Completed,2023-10-22,2023-11-11,2024-02-09,3,7980222,7980222.0,0.0,0.0,8457991.44,2675461.85,3055673.44,485261.42,1470692.8,487834.92,200208.09,82858.93,77,47,30,57.13,73.32,46831,-477769.44,-0.0599,-677977.53,-0.085,-778436.08,-0.0975,5,1,0.96,USD
P0689,TD Industries,tier_1,2016,2,Canada,ON,Toronto,Canada,Texas DOT,Public,Industrial,Warehouse,Retrofit,Design-Build,Awarded,2016-03-12,2016-05-08,2016-10-05,5,49904240,24174678.69,17939880.84,25729561.31,56519078.92,18872580.14,20679052.92,2131840.09,9475327.35,2802171.65,2168280.16,389826.62,134,107,27,58.79,53.11,321016,-6614838.92,-0.1326,-8783119.09,-0.176,-9247926.26,-0.1853,2,1,0.4,USD
P0690,IES Hldgs,tier_1,2024,2,USA,VA,Ashburn,South,Microsoft Data Center,Private,Commercial,Office,Maintenance,Design-Build,Completed,2024-11-08,2024-12-14,2026-12-04,24,73300074,73300074.0,0.0,0.0,60683578.98,24696159.68,17371560.35,3969491.09,8990280.78,3106555.05,2164877.37,384654.65,35,27,8,34.99,48.52,705806,12616495.02,0.1721,10451617.65,0.1426,9630399.95,0.1314,3,1,0.38,USD
P0691,ATLANTIC FACILITY WORKS.,tier_2,2018,2,USA,GA,Atlanta,South,Regional School District,Public,Infrastructure,Energy,Design-Build,Lump Sum,In Progress,2018-10-22,2018-12-13,2019-09-09,9,4054084,2490757.31,1446513.53,1563326.69,3944058.14,1453265.71,1215831.66,306868.11,474869.67,299855.33,144124.03,49243.62,8,6,2,49.95,43.05,29094,110025.86,0.0271,-34098.17,-0.0084,-88402.39,-0.0218,7,0,1.0,USD
P0692,IES HOLDINGS.,tier_1,2016,3,USA,GA,Atlanta,South,Meta Platforms,Private,Infrastructure,Water/Wastewater,Design-Build,Lump Sum,Completed,2016-08-10,2016-11-18,2017-03-18,4,62526735,62526735.0,0.0,0.0,54582103.62,14703883.0,24985449.07,3530385.97,3859004.83,2925330.96,3414906.09,1163143.71,27,21,6,43.26,52.31,339895,7944631.38,0.1271,4529725.3,0.0724,4204249.11,0.0672,3,0,1.0,USD
P0693,Northeast plant services,tier_2,2022,4,USA,IL,Chicago,Midwest,U.S. General Services Administration,Public,Healthcare,Hospitals,New Build,EPC,Awarded,2022-07-13,2022-09-19,2024-04-11,19,11308208,6511000.82,3404355.98,4797207.18,11192209.29,3550461.13,3678968.02,829343.16,2115938.96,633270.82,319088.35,65138.85,31,25,6,39.14,70.08,90711,115998.71,0.0103,-203089.63,-0.018,-348873.76,-0.0309,4,0,1.0,USD
P0694,Jacobs Mission-Critical,tier_1,2025,3,USA,NY,New York,Northeast,Small muni client,Private,Data Centers,Hyperscale,Retrofit,Cost-Plus,Completed,2025-06-26,2025-07-22,2026-10-15,15,5559682,5559682.0,0.0,0.0,4615423.42,1279697.85,2032799.04,280955.09,477231.97,171141.96,332846.97,40750.53,61,42,19,51.35,47.26,24921,944258.58,0.1698,611411.61,0.11,548668.14,0.0987,6,0,1.0,USD
P0695,IES holdings,tier_1,2017,1,USA,TX,Dallas,South,State of Texas - DOT,Public,Industrial,Warehouse,New Build,Lump Sum,Awarded,2017-08-16,2017-09-07,2019-08-28,24,17676326,6619205.97,10477075.57,11057120.03,14942692.18,4591961.48,6474894.5,1110261.54,1175400.29,789092.14,430194.31,370887.9,11,7,4,42.89,68.78,107063,2733633.82,0.1546,2303439.51,0.1303,2181804.95,0.1234,3,0,1.0,USD
P0696,Atlantic Facility Wrks,tier_2,2021,4,USA,IL,Chicago,Midwest,Duke Energy,Private,Healthcare,Clinics,New Build,Design-Build,Completed,2021-07-08,2021-09-25,2023-04-18,19,14000127,14000127.0,0.0,0.0,10650453.37,4292826.94,3407185.21,720336.89,962817.15,731556.4,381229.06,154501.73,28,22,6,31.89,54.86,134613,3349673.63,0.2393,2968444.58,0.212,2771909.98,0.198,3,0,1.0,USD
P0697,AECOM BLDG SRVCS,tier_1,2018,3,USA,IL,Chicago,Midwest,Duke Energy,Private,Commercial,Office,Maintenance,Cost-Plus,Completed,2018-01-14,2018-04-16,2020-06-04,26,32989314,32989314.0,0.0,0.0,24153728.13,9440687.38,8509179.37,1026429.41,2071023.55,1565345.97,1083064.18,457998.27,82,67,15,35.05,75.4,269349,8835585.87,0.2678,7752521.69,0.235,7331900.97,0.2223,2,0,1.0,USD
P0698,Jacobs Mission Critical.,tier_1,2019,2,USA,CA,San Jose,West,Duke Energy,Private,Industrial,Process,Expansion,EPC,In Progress,2019-05-24,2019-07-25,2020-07-19,12,63733227,21006240.22,34346166.04,42726986.78,67978528.41,20757384.7,26288863.69,4705725.54,9666520.46,1984833.14,3605824.3,969376.58,36,24,12,57.52,60.1,360872,-4245301.41,-0.0666,-7851125.71,-0.1232,-8137141.47,-0.1277,5,0,1.0,USD
P0699,Coastal energy systems,tier_2,2016,3,USA,TX,Dallas,South,U.S. G.S.A.,Public,Data Centers,Hyperscale,New Build,Lump Sum,Completed,2016-07-04,2016-09-27,2018-10-17,25,17409863,17409863.0,0.0,0.0,18393743.94,5733370.87,5840963.42,1383524.85,3392615.17,1250069.36,422332.15,370868.12,39,25,14,41.33,77.2,138721,-983880.94,-0.0565,-1406213.1,-0.0808,-1658478.47,-0.0953,1,1,0.47,USD
P0700,Coastal Energy Sys,tier_2,2024,2,Canada,ON,Toronto,Canada,NYC Health + Hospitals,Private,Healthcare,Hospitals,New Build,Lump Sum,Completed,2024-02-07,2024-04-27,2026-03-18,23,13199064,13199064.0,0.0,0.0,9790348.51,3251683.89,3708263.31,489471.72,1382472.01,495847.85,338691.83,123917.91,39,24,15,56.56,50.98,57490,3408715.49,0.2583,3070023.66,0.2326,2955638.01,0.2239,3,0,1.0,USD
P0701,emcor group,tier_1,2016,1,USA,GA,Atlanta,South,Meta Platforms,Private,Industrial,Manufacturing,New Build,Design-Build,Completed,2016-09-14,2016-12-05,2017-07-03,7,77855102,77855102.0,0.0,0.0,75089631.01,21521181.06,27112788.54,4718655.21,13145525.32,5090073.48,2317180.36,1184227.04,63,38,25,31.03,57.67,693560,2765470.99,0.0355,448290.62,0.0058,-584222.15,-0.0075,7,0,1.0,USD
P0702,Emcor group,tier_1,2022,4,USA,VA,Ashburn,South,NYC Health + Hospitals,Private,Healthcare,Hospitals,Expansion,EPC,Completed,2022-08-06,2022-08-21,2024-11-08,27,27130282,27130282.0,0.0,0.0,21151892.09,5877662.31,8319764.17,962960.86,2127561.26,1747715.17,1491386.05,624842.27,65,48,17,47.57,70.98,123558,5978389.91,0.2204,4487003.87,0.1654,4157499.25,0.1532,2,1,0.76,USD
P0703,"Comfort Systems USA, Inc.",tier_1,2020,3,USA,IL,Chicago,Midwest,U.S. General Services Administration,Public,Data Centers,Hyperscale,Design-Build,Lump Sum,Awarded,2020-02-10,2020-05-06,2021-06-30,14,37195510,18205314.87,16500092.23,18990195.13,28842677.08,8030798.34,9927835.64,2117760.42,3534199.54,2419625.24,1985763.45,826694.45,86,64,22,36.83,42.32,218050,8352832.92,0.2246,6367069.47,0.1712,5828750.75,0.1567,2,1,0.82,USD
P0704,Comfort Systems USA,tier_1,2017,1,USA,GA,Atlanta,South,Meta Platforms,Private,Industrial,Process,Retrofit,Design-Build,Awarded,2017-05-30,2017-08-24,2020-04-10,32,68299673,52236951.01,10911358.38,16062721.99,66588426.07,23523551.56,25580719.22,3371329.69,8862583.98,2502053.63,1968345.5,779842.49,39,28,11,52.13,46.0,451247,1711246.93,0.0251,-257098.57,-0.0038,-776760.83,-0.0114,7,1,0.37,USD
P0705,ABM Tech Solns,tier_1,2021,3,USA,TX,Dallas,South,Amazon Web Services,Private,Healthcare,Hospitals,Design-Build,Design-Build,Awarded,2021-02-23,2021-04-26,2021-11-22,7,33884253,13224402.34,19615312.7,20659850.66,27788772.67,7553363.44,12477014.59,682738.0,2712170.85,2513367.29,1206315.38,643803.12,117,86,31,56.62,70.89,133404,6095480.33,0.1799,4889164.94,0.1443,4423441.79,0.1305,4,0,1.0,USD
P0706,AECOM Bldg Svs,tier_1,2018,1,USA,IL,Chicago,Midwest,Duke Energy,Private,Infrastructure,Water/Wastewater,Expansion,Cost-Plus,Awarded,2018-04-28,2018-06-14,2018-10-12,4,71859197,23586166.68,45822406.68,48273030.32,64483477.55,21390696.9,20239976.66,3342464.24,12508716.58,2372104.2,3420671.01,1208847.95,134,97,37,55.94,62.51,382386,7375719.45,0.1026,3955048.44,0.055,3580307.23,0.0498,1,1,0.75,USD
P0707,COASTAL ENERGY SYSTEMS.,tier_2,2021,1,USA,GA,Atlanta,South,Microsoft Data Center,Private,Commercial,Office,Expansion,Lump Sum,Completed,2021-02-12,2021-03-20,2023-03-10,24,27716396,27716396.0,0.0,0.0,23813171.02,6434490.35,9466179.12,1449897.67,4023940.44,1572958.62,669815.04,195889.79,26,19,7,42.01,61.68,153165,3903224.98,0.1408,3233409.95,0.1167,2841897.32,0.1025,7,1,0.78,USD
P0708,Emcor Grp,tier_1,2016,2,USA,CA,San Jose,West,Regional School District,Public,Data Centers,Enterprise,New Build,Lump Sum,In Progress,2016-07-17,2016-09-15,2017-08-11,11,8943844,6432632.1,2355978.15,2511211.9,7662385.58,3124751.91,2122030.32,211751.53,1132874.53,371805.27,525782.93,173389.09,23,18,5,33.4,57.48,93555,1281458.42,0.1433,755675.5,0.0845,672540.63,0.0752,5,1,0.82,USD
P0709,AECOM Building Services.,tier_1,2022,4,USA,NY,New York,Northeast,TX Dept. of Transportation,Public,Data Centers,Enterprise,Maintenance,EPC,Awarded,2022-11-04,2023-01-31,2023-10-28,9,59332369,41585201.81,13800148.35,17747167.19,40752960.53,14934881.21,13133090.35,2260829.33,5397304.22,2085914.53,2209945.09,730995.8,18,14,4,36.57,48.87,408391,18579408.47,0.3131,16369463.38,0.2759,16031444.47,0.2702,1,0,1.0,USD
P0710,Regional MEP Solutions,tier_2,2019,3,USA,VA,Ashburn,South,REGIONAL SCHOOL DISTRICT,Public,Infrastructure,Transportation,Maintenance,EPC,In Progress,2019-10-10,2020-01-08,2022-04-27,28,2850953,1120806.29,1229971.43,1730146.71,2733001.72,741762.57,1133921.31,152524.01,443874.13,104234.52,117550.94,39134.24,53,40,13,43.23,50.89,17158,117951.28,0.0414,400.34,0.0001,-17809.08,-0.0062,7,0,1.0,USD
P0711,Mountain View FM,tier_2,2018,3,USA,CA,San Jose,West,Microsoft Data Center,Private,Industrial,Manufacturing,Design-Build,EPC,Awarded,2018-09-29,2018-11-21,2021-04-09,29,19977927,6980140.91,11403950.58,12997786.09,18027034.4,6303755.23,6232739.04,1537821.61,1834105.97,1260609.54,448633.25,409369.75,46,33,13,47.82,59.18,131822,1950892.6,0.0977,1502259.35,0.0752,1281143.65,0.0641,2,1,0.93,USD
P0712,Pacific-Tech Contractors,tier_2,2018,1,USA,NY,New York,Northeast,Univ. (local),Private,Infrastructure,Energy,Maintenance,EPC,Awarded,2018-05-25,2018-07-12,2019-09-05,14,9813417,3040396.18,5607943.45,6773020.82,9476724.08,3287005.32,3544723.51,551653.92,911649.25,781593.93,253400.51,146697.65,41,32,9,44.57,66.82,73749,336692.92,0.0343,83292.4,0.0085,-38295.34,-0.0039,3,1,0.78,USD
P0713,Jacobs Mission-Critical,tier_1,2021,3,Canada,ON,Toronto,Canada,MICROSOFT DATA CENTER,Private,Data Centers,Hyperscale,Maintenance,Lump Sum,Awarded,2021-03-31,2021-05-03,2021-09-30,5,68831160,19051329.13,36576247.01,49779830.87,56515011.82,17486622.51,19548657.94,4867714.27,9500697.08,2527687.78,1567709.72,1015922.51,117,86,31,47.25,66.71,370087,12316148.18,0.1789,10748438.46,0.1562,10036976.48,0.1458,3,1,0.7,USD
P0714,Comfort Sys USA,tier_1,2025,4,USA,NY,New York,Northeast,Regional School District,Public,Infrastructure,Transportation,Maintenance,Design-Build,In Progress,2025-06-04,2025-08-21,2026-11-14,15,4357628,3081776.19,1145149.94,1275851.81,3989171.68,990672.17,1738629.04,199328.71,527061.67,249093.23,229487.17,54899.68,68,41,27,37.43,72.01,26467,368456.32,0.0846,138969.15,0.0319,110728.61,0.0254,5,1,0.98,USD
P0715,Coastal Energy Sys,tier_2,2021,2,USA,TX,Dallas,South,NYC Health + Hospitals,Private,Data Centers,Hyperscale,Maintenance,Design-Build,Completed,2021-05-10,2021-08-05,2023-12-23,29,7923872,7923872.0,0.0,0.0,7719988.95,2197390.72,3274850.61,248505.28,1148889.17,406529.76,335389.75,108433.65,56,36,20,53.22,68.79,41288,203883.05,0.0257,-131506.7,-0.0166,-165658.79,-0.0209,6,1,0.73,USD
P0716,MOUNTAIN VIEW F.M.,tier_2,2024,1,USA,GA,Atlanta,South,Texas - Department of Transportation,Public,Infrastructure,Transportation,Design-Build,Lump Sum,In Progress,2024-06-01,2024-07-11,2025-08-05,13,10334922,6208782.81,3763104.72,4126139.19,9143934.79,3278068.91,3878493.8,231742.33,635542.66,508513.71,557957.53,53615.85,43,28,15,45.36,55.96,72267,1190987.21,0.1152,633029.68,0.0613,544999.57,0.0527,4,0,1.0,USD
P0717,ABM TECHNICAL SOLUTIONS.,tier_1,2025,4,USA,GA,Atlanta,South,NYC Health + Hospitals,Private,Healthcare,Hospitals,Maintenance,Design-Build,Awarded,2025-01-24,2025-04-10,2026-07-04,15,22813172,8396021.53,9834879.41,14417150.47,19667840.09,6766111.04,7023632.47,507486.93,3067505.15,1238080.31,776336.68,288687.51,24,15,9,56.21,55.19,120372,3145331.91,0.1379,2368995.23,0.1038,2187101.6,0.0959,5,0,1.0,USD
P0718,Southwest Mechanical,tier_2,2018,1,USA,NY,New York,Northeast,Microsoft Data Center,Private,Healthcare,Labs,New Build,Design-Build,Completed,2018-05-05,2018-06-23,2020-12-09,30,58081422,58081422.0,0.0,0.0,52563083.37,18773052.37,13650655.48,1584333.63,11426826.46,3279325.74,2763164.4,1085725.29,66,42,24,33.41,58.22,561899,5518338.63,0.095,2755174.23,0.0474,2119610.19,0.0365,1,1,0.95,USD
P0719,Regional MEP Solns,tier_2,2024,2,USA,NY,New York,Northeast,NYC Health + Hospitals,Private,Healthcare,Labs,Retrofit,Lump Sum,In Progress,2024-03-09,2024-05-08,2026-02-27,22,7147638,3754232.88,3139516.35,3393405.12,5630966.33,1765712.88,1577014.95,340307.68,954802.9,482556.75,344709.09,165862.09,25,21,4,54.26,67.7,32541,1516671.67,0.2122,1171962.58,0.164,1104193.32,0.1545,4,0,1.0,USD
P0720,Heartland Building Services,tier_2,2022,1,USA,CA,San Jose,West,NYC Health + Hospitals,Private,Healthcare,Clinics,Design-Build,Cost-Plus,In Progress,2022-03-10,2022-03-25,2024-11-09,32,25150080,15302038.81,7267926.88,9848041.19,25732192.69,6009026.68,10088819.04,1291272.76,4747281.82,1776198.24,1226336.9,593257.25,31,24,7,34.46,46.92,174376,-582112.69,-0.0231,-1808449.59,-0.0719,-2182412.71,-0.0868,5,0,1.0,USD
P0721,Fluor Services,tier_1,2020,3,USA,NY,New York,Northeast,Commercial REIT Client,Private,Commercial,Retail,New Build,Design-Build,Completed,2020-03-18,2020-06-22,2020-11-19,5,9842004,9842004.0,0.0,0.0,7497143.64,1994382.83,2267508.87,339153.56,1828814.06,456969.77,436308.57,174005.97,56,37,19,41.01,54.92,48631,2344860.36,0.2383,1908551.79,0.1939,1774974.13,0.1803,4,1,0.7,USD
P0722,Heartland Building Svcs,tier_2,2024,4,USA,CA,San Jose,West,Midwest Manufacturing Co.,Private,Healthcare,Clinics,Retrofit,EPC,Completed,2024-11-25,2025-02-25,2026-07-20,17,10230768,10230768.0,0.0,0.0,10630159.36,3321422.8,3753096.68,703289.86,1580880.39,481906.88,583626.78,205935.98,69,48,21,36.89,60.03,90035,-399391.36,-0.039,-983018.14,-0.0961,-1085141.68,-0.1061,7,0,1.0,USD
P0723,MasTec,tier_1,2025,3,USA,IL,Chicago,Midwest,Local Univ.,Private,Industrial,Process,Design-Build,EPC,In Progress,2025-08-14,2025-11-17,2026-05-16,6,21852406,14933572.67,4405244.32,6918833.33,19194230.59,5089118.86,6127162.15,1146393.36,4032178.29,1444172.43,823643.21,531562.28,26,17,9,40.32,58.6,126218,2658175.41,0.1216,1834532.2,0.084,1559427.1,0.0714,7,0,1.0,USD
P0724,Regional MEP Solutions,tier_2,2024,2,USA,CA,San Jose,West,Kaiser Permanente,Private,Industrial,Manufacturing,New Build,Lump Sum,Completed,2024-02-04,2024-03-31,2026-01-20,22,12109899,12109899.0,0.0,0.0,11421506.74,4601600.81,3394573.46,824179.26,1116331.01,711086.32,504997.85,268738.04,60,40,20,54.16,46.54,84963,688392.26,0.0568,183394.41,0.0151,23560.19,0.0019,7,1,0.45,USD
P0725,IES Hldgs,tier_1,2018,3,Canada,ON,Toronto,Canada,Midwest Manufacturing Co.,Private,Healthcare,Hospitals,Maintenance,Lump Sum,Completed,2018-04-09,2018-06-25,2020-01-16,19,13605524,13605524.0,0.0,0.0,11206295.93,3416364.56,3036916.65,673599.25,2702926.64,491219.77,619638.41,265630.64,50,30,20,42.04,66.95,81264,2399228.07,0.1763,1779589.66,0.1308,1622839.73,0.1193,1,1,0.88,USD
P0726,TD Industries,tier_1,2024,4,USA,CA,San Jose,West,NYC Health + Hospitals,Private,Data Centers,Enterprise,Expansion,Design-Build,In Progress,2024-10-23,2024-12-05,2027-03-25,28,33915151,9023634.89,21504910.26,24891516.11,29942339.48,8470964.02,10616658.88,2347223.97,4363194.37,2233136.8,1142789.84,768371.6,80,58,22,37.45,41.55,226193,3972811.52,0.1171,2830021.68,0.0834,2394658.99,0.0706,1,0,1.0,USD
P0727,Coastal Energy Systems,tier_2,2021,1,USA,IL,Chicago,Midwest,Dominion Energy,Private,Healthcare,Labs,Retrofit,Lump Sum,Completed,2021-05-21,2021-07-05,2021-11-02,4,16969138,16969138.0,0.0,0.0,14642740.79,4231284.4,4565241.04,1166782.02,3294270.84,744349.91,341815.68,298996.9,64,48,16,31.73,55.98,133352,2326397.21,0.1371,1984581.53,0.117,1778157.84,0.1048,4,1,0.35,USD
P0728,SOUTHWEST MECHANICAL.,tier_2,2023,2,USA,TX,Dallas,South,Regional School District,Public,Healthcare,Hospitals,New Build,Lump Sum,In Progress,2023-01-29,2023-04-29,2023-09-26,5,6350016,1701728.46,3434143.76,4648287.54,5554017.58,1655936.21,2176441.66,184633.71,863482.85,333867.1,304115.26,35540.79,30,23,7,51.34,47.47,32254,795998.42,0.1254,491883.17,0.0775,409275.85,0.0645,2,0,1.0,USD
P0729,Quanta Svcs,tier_1,2020,3,USA,NY,New York,Northeast,Dominion Energy,Private,Infrastructure,Transportation,Design-Build,Design-Build,In Progress,2020-02-15,2020-03-20,2020-10-16,7,60210346,23072435.7,25219774.63,37137910.3,49264559.4,16612802.41,18174438.05,3096250.91,4681177.31,2063141.79,3383710.26,1253038.68,105,66,39,48.9,64.74,339730,10945786.6,0.1818,7562076.34,0.1256,6890295.32,0.1144,6,0,1.0,USD
